url,common,preferred,brand,inn,pubchem,who_atc,cas,originator,stereochemistry,formula,mw,investigational,us_market,us_market_year,us_prev_market,first_year_approval,fda_links,target_list,condition_list,patent_list,pubmed,pmid,mesh,Parsed Molecule,Link,Result Type,CAS,Deprecated CAS,Compound/Substance
https://drugs.ncats.io/drug/L0L5D5D9BQ,"['POLISTES EXCLAMANS VENOM PROTEIN', 'POLISTES DURANGOENSIS VENOM PROTEIN']",POLISTES EXCLAMANS VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,POLISTES EXCLAMANS VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Polistes%20exclamans%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/D7974DM2EJ,"['VESPULA SQUAMOSA VENOM PROTEIN', 'VESPULA MICHOACANA VENOM PROTEIN', 'VESPA MACFARLANDI VENOM PROTEIN', 'VESPA CRUCIATA VENOM PROTEIN', 'SPHEX CONCHACEA VENOM PROTEIN', 'VESPA LINEATA VENOM PROTEIN', 'SOUTHERN YELLOW JACKET VENOM PROTEIN', 'SOUTHERN YELLOWJACKET VENOM PROTEIN', 'VESPA CUNEATA VENOM PROTEIN', 'VESPA BISTRIATA VENOM PROTEIN']",VESPULA SQUAMOSA VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,VESPULA SQUAMOSA VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Vespula%20squamosa%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/Q79PS8P34R,"['VESPULA PENSYLVANICA VENOM PROTEIN', 'WESTERN YELLOW JACKET VENOM PROTEIN', 'VESPA OCCIDENTALIS VENOM PROTEIN', 'WESTERN YELLOWJACKET VENOM PROTEIN']",VESPULA PENSYLVANICA VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,VESPULA PENSYLVANICA VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Vespula%20pensylvanica%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/V34908RT03,"['VESPULA MACULIFRONS VENOM PROTEIN', 'EASTERN YELLOWJACKET VENOM PROTEIN', 'VESPULA INEXPECTATA VENOM PROTEIN', 'VESPA MACULIFRONS VENOM PROTEIN', 'VESPA FLAVIDA VENOM PROTEIN', 'EASTERN YELLOW JACKET VENOM PROTEIN']",VESPULA MACULIFRONS VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,VESPULA MACULIFRONS VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Vespula%20maculifrons%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/8SH7583MUK,"['VESPULA GERMANICA VENOM PROTEIN', 'GERMAN WASP VENOM PROTEIN', 'VESPA MACULARIS VENOM PROTEIN', 'EUROPEAN WASP VENOM PROTEIN']",VESPULA GERMANICA VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,VESPULA GERMANICA VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Vespula%20germanica%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/AKT0E6058K,"['POLISTES FUSCATUS VENOM PROTEIN', 'POLISTES PALLIPES VENOM PROTEIN', 'POLISTES PALLIDIPES VENOM PROTEIN', 'POLISTES EXILIS VENOM PROTEIN', 'VESPA NESTOR VENOM PROTEIN', 'POLISTES LAURENTIANUS VENOM PROTEIN', 'POLISTES VARIATUS VENOM PROTEIN', 'COMMON PAPER WASP VENOM PROTEIN', 'POLISTES FORTUNATUS VENOM PROTEIN']",POLISTES FUSCATUS VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,POLISTES FUSCATUS VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Polistes%20fuscatus%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/S125N1F5X5,"['VESPULA VULGARIS VENOM PROTEIN', 'VESPA WESTWOODI VENOM PROTEIN', 'YELLOWJACKET VENOM PROTEIN', 'COMMON WASP VENOM PROTEIN', 'VESPA MIXTA VENOM PROTEIN', 'VESPA ALASCENSIS VENOM PROTEIN', 'VESPA COMMUNIS VENOM PROTEIN', 'PARAVESPULA VULGARIS VENOM PROTEIN', 'VESPA SEXCINCTA VENOM PROTEIN', 'YELLOW JACKET VENOM PROTEIN', 'VESPA PSEUDOGERMANICA VENOM PROTEIN']",VESPULA VULGARIS VENOM PROTEIN,[],,,,,,,,,0,0,,0,1979.0,[],[],[],[],[],[],,VESPULA VULGARIS VENOM PROTEIN,https://pubchem.ncbi.nlm.nih.gov/compound/Vespula%20vulgaris%20venom%20protein,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/C8VYS726O8,"['BOS TAURUS DANDER', 'DOMESTIC CATTLE DANDER', 'BOVINE DANDER', 'DOMESTICATED CATTLE DANDER', 'DOMESTIC COW DANDER', 'BOS PRIMIGENIUS DANDER', 'AUROCHS DANDER', 'BOS PRIMIGENIUS TAURUS DANDER', 'BOS BOVIS DANDER', 'BOS INDICUS DANDER', 'COW DANDER']",BOS TAURUS DANDER,[],,,,,,,,,0,0,,0,1978.0,[],[],[],[],[],[],,BOS TAURUS DANDER,https://pubchem.ncbi.nlm.nih.gov/compound/Bos%20taurus%20dander,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/J81SZ18495,"['EQUUS CABALLUS DANDER', 'EQUINE DANDER', 'DOMESTIC HORSE DANDER', 'EQUUS FERUS CABALLUS DANDER', 'EQUUS PRZEWALSKII F. CABALLUS DANDER', 'EQUUS PRZEWALSKII FORMA CABALLUS DANDER', 'HORSE DANDER [VANDF]', 'HORSE DANDER']",EQUUS CABALLUS DANDER,[],,,,,,,,,0,0,,0,1978.0,[],[],[],[],[],[],,EQUUS CABALLUS DANDER,https://pubchem.ncbi.nlm.nih.gov/compound/Equus%20caballus%20dander,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/A5ODF78EPD,"['AGROSTIS GIGANTEA TOP', 'AGROSTIS SABULICOLA TOP', 'VILFA GIGANTEA TOP', 'AGROSTIS REPENS TOP', 'CINNA KARATAVIENSIS TOP', 'AGROSTIS DUBIA TOP', 'AGROSTIS VIRLETII TOP', 'AGROSTIS NIGRA TOP', 'AGROSTIS GRANITICOLA TOP', 'AGROSTIS OSAKAE TOP', 'REDTOP', 'AGROSTIS LIMOSA TOP', 'AGROSTIS DIFFUSA TOP', 'WATER BENTGRASS', 'VILFA DISPAR TOP', 'VILFA ALBA TOP', 'VILFA NIGRA TOP', 'REDTOP GRASS', 'AGROSTIS DISPAR TOP', 'BLACK BENT', 'AGROSTIS COMPRESSA TOP', 'VILFA COMPRESSA TOP', 'AGROSTIS TENELLA TOP', 'AGROSTIS PRATICOLA TOP', 'AGROSTIS MAEOTICA TOP', 'AGROSTIS SEMINUDA TOP']",AGROSTIS GIGANTEA TOP,[],,,,,,,,,0,0,,0,1975.0,[],[],[],[],[],[],,AGROSTIS GIGANTEA TOP,https://pubchem.ncbi.nlm.nih.gov/substance/483929282,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/ZO990O27NP,"['POA PRATENSIS', 'COMMON MEADOW GRASS WHOLE', 'POA PUBESCENS WHOLE', 'POA CAERULEA WHOLE', 'POA SUBCAERULEA VAR. ANCEPS WHOLE', 'POA ARTICULATA WHOLE', 'POA COMPLANATA WHOLE', 'POA ATHROOSTACHYA VAR. ANCEPS WHOLE', 'SMOOTH MEADOW-GRASS WHOLE', 'KENTUCKY BLUEGRASS WHOLE', 'POA ANGUSTIFOLIA WHOLE', 'POA BOURGEAEI WHOLE', 'POA PRATENSIS [WHO-DD]', 'POA VIRIDIS WHOLE', 'POA DUBIA WHOLE', 'POA STRICTA WHOLE', 'POA ANCEPS VAR. BREVICULMIS WHOLE']",POA PRATENSIS,[],,,,,,,,,0,0,,0,1975.0,[],[],[],[],[],[],,POA PRATENSIS,https://pubchem.ncbi.nlm.nih.gov/substance/483930807,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/0P46LFE4VC,"['PHLEUM PRATENSE', 'PHLEUM ALPINUM SUBSP. TRABUTII WHOLE', 'TIMOTHY-GRASS WHOLE', 'PHLEUM BERTOLONII SUBSP. TRABUTII WHOLE', 'TIMOTHY GRASS WHOLE', 'PHLEUM PRATENSE [WHO-DD]', 'COMMON TIMOTHY WHOLE', 'TIMOTHY WHOLE']",PHLEUM PRATENSE,[],,,,,,,,,0,0,,0,1975.0,[],[],[],[],[],[],,PHLEUM PRATENSE,https://pubchem.ncbi.nlm.nih.gov/substance/483930807,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/7C82Y2EF9V,"['LOLIUM PERENNE', 'PERENNIAL RYEGRASS WHOLE', 'LOLIUM VULGARE WHOLE', 'ITALIAN RYEGRASS WHOLE', 'LOLIUM RIGIDUM VAR. COMPRESSUM WHOLE', 'PERENNIAL RYE GRASS WHOLE', 'LOLIUM PERENNE [WHO-DD]', 'LOLIUM FELIX WHOLE', 'LOLIUM STRICTUM VAR. COMPRESSUM WHOLE']",LOLIUM PERENNE,[],,,,,,,,,0,0,,0,1975.0,[],[],[],[],[],[],,LOLIUM PERENNE,https://pubchem.ncbi.nlm.nih.gov/compound/Lolium%20perenne%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/YMW1K70E4Q,"['SWEET VERNALGRASS', 'BUFFALO GRASS', 'HOLY GRASS', 'SWEET VERNAL GRASS', 'VANILLA GRASS']",,[],,,,,,,,,0,0,,0,1975.0,[],[],[],[],[],[],,SWEET VERNALGRASS,https://pubchem.ncbi.nlm.nih.gov/compound/Anthoxanthum%20odoratum%20whole,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/9182Z61D36,"['ORCHARDGRASS WHOLE', 'COCKSFOOT WHOLE', 'DACTYLIS GLOMERATA [WHO-DD]', ""COCK'S-FOOT WHOLE"", 'ORCHARD GRASS WHOLE']",,[],,,,,,,,,0,0,,0,1975.0,[],[],[],[],[],[],,ORCHARDGRASS WHOLE,https://pubchem.ncbi.nlm.nih.gov/compound/Dactylis%20glomerata%20top,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/1756J4PM8P,"['CEPHALOSPORIUM ROSEUM', 'CEPHALOSPORIUM ROSEUM WHOLE', 'ACREMONIUM ROSEUM']",CEPHALOSPORIUM ROSEUM,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,CEPHALOSPORIUM ROSEUM,https://pubchem.ncbi.nlm.nih.gov/compound/Cephalosporium%20roseum,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/9EL3384IQY,"['SERINUS CANARIA FEATHER', 'SERINUS CANARIUS FEATHER', 'CANARY FEATHER', 'ATLANTIC CANARY FEATHER', 'COMMON CANARY FEATHER']",SERINUS CANARIA FEATHER,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,SERINUS CANARIA FEATHER,https://pubchem.ncbi.nlm.nih.gov/compound/Serinus%20canaria%20feather,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/Y0M7LGE3Z8,"['COLLETOTRICHUM COCCODES', 'COLLETOTRICHUM AZALEAE', 'COLLETOTRICHUM AGAVES', 'COLLETOTRICHUM ANTIRRHINI', 'GLOEOSPORIUM CACTORUM', 'GLOEOSPORIUM OLIVARUM', 'GLOEOSPORIUM PHOMOIDES', 'COLLETOTRICHUM COCCODES WHOLE', 'GLOEOSPORIUM ELASTICAE', 'GLOEOSPORIUM CINGULATUM', 'COLLETOTRICHUM KRUEGERIANUM', 'COLLETOTRICHUM MELONGENAE', 'GLOEOSPORIUM VEXANS', 'COLLETOTRICHUM IPOMOEAE', 'GLOEOSPORIUM PIPERATUM', 'GLOEOSPORIUM VANILLAE', 'GLOEOSPORIUM OLEAE', 'GLOEOSPORIUM CALLAE', 'PHOMOPSIS PHOMOIDES', 'GLOEOSPORIUM FRUCTIGENUM', 'COLLETOTRICHUM CAJANI', 'GLOMERELLA LYCOPERSICI', 'GLOEOSPORIUM DENDROBII', 'COLLETOTRICHUM PHOMOIDES', 'COLLETOTRICHUM VANILLAE', 'CHAETOMIUM COCCODES', 'GLOEOSPORIUM SYRINGAE', 'COLLETOTRICHUM PIPERATUM', 'GLOEOSPORIUM RUBICOLA', 'GLOEOSPORIUM OCHRACEUM', 'COLLETOTRICHUM CYCLAMENAE', 'GLOEOSPORIUM MELONGENAE', 'GLOEOSPORIUM MANGIFERAE', 'GLOEOSPORIUM PSIDII', 'GLOEOSPORIUM PASSIFLORAE', 'COLLETOTRICHUM CAMELLIAE', 'VERMICULARIA ATRAMENTARIA', 'GLOEOSPORIUM MANIHOTIS', 'COLLETOTRICHUM OPUNTIAE', 'COLLETOTRICHUM ELASTICAE', 'COLLETOTRICHUM FOLIICOLA', 'GLOEOSPORIUM AMYGDALINUM', 'GLOEOSPORIUM EUCALYPTI', 'COLLETOTRICHUM COMMELINAE', 'GLOEOSPORIUM LYCOPERSICI', 'GLOEOSPORIUM FOLIICOLA', 'GLOEOSPORIUM ALBORUBRUM', 'COLLETOTRICHUM DIOSCOREAE', 'COLLETOTRICHUM ATRAMENTARIUM', 'COLLETOTRICHUM CROTALARIAE', 'GLOEOSPORIUM OPUNTIAE', 'GLOEOSPORIUM HAWAIENSE', 'COLLETOTRICHUM PRIMULAE', 'COLLETOTRICHUM COCCODES ALLERGENIC EXTRACT']",COLLETOTRICHUM COCCODES,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,COLLETOTRICHUM COCCODES,https://pubchem.ncbi.nlm.nih.gov/compound/Colletotrichum%20coccodes,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/16M9MK8C4W,"['CAPRA HIRCUS HAIR', 'DOMESTIC GOAT HAIR EXTRACT', 'DOMESTIC GOAT HAIR', 'GOAT HAIR', 'CAPRA AEGAGRUS HIRCUS HAIR']",CAPRA HIRCUS HAIR,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,CAPRA HIRCUS HAIR,https://pubchem.ncbi.nlm.nih.gov/compound/Capra%20hircus%20hair,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/RPX7J99EXW,"['ATLANTIC COD', 'DRY FISH', 'BACALEAU', 'BERRY FISH', 'COD (GADUS MORHUA)', 'FISH DUMPLING', 'FLOATERS FISH', 'HALF-SAVED', 'JERSEY FISH', 'FOXY TOM-COD', 'LEGGY', 'TOM-COD', 'LADY DAY FISH', 'GADUS MORRHUA FLESH', 'JIGGER FISH', 'WINTER FISH', 'TRAP COD', 'BROKEN FISH', 'FISH BALL', 'KLIPFISH', 'DUFFY', 'ATLANTIC COD FLESH', 'SHOAL COD', 'FALL CURE', 'FISH, COD, ATLANTIC, RAW', 'CODFISH BRICK', 'GADUS ARENOSUS FLESH', 'BLACKBERRY FISH', 'BACCALE', 'CUT-TAIL', 'MORRHUA AMERICANA FLESH', 'HARD CURE', 'GADUS CALLARIAS FLESH', 'DUMB FISH', 'CORRE FISH', 'MORRHUA VULGARIS FLESH', 'SUMMER FISH', 'MORHUA PUNCTATUS FLESH', 'BACCALO', 'BACCALAO', 'HABERDINE', 'FLOATER FISH', 'BANK FISH', 'BASTARD', 'DUM FISH', ""KIL'DIN COD"", 'FULL PICKLE FISH', 'BIM FISH', 'BRAZIL FISH', 'HEAVY FISH', 'GROG FISH', 'LAGGY', 'GADUS NANUS FLESH', 'HARBOUR TOM-COD', 'GADUS HETEROGLOSSUS FLESH', 'KLIPPFISH', 'GADUS MORHUA FLESH', 'LAP TAIL', 'CHRISTMAS FISH', 'GADUS RUPESTRIS FLESH', 'BANK COD', 'LABRADOR FISH', 'INSHORE COD', 'NEWFOUNDLAND FISH', 'CORE FISH', 'COD,ATLANTIC,RAW', 'TALLY FISH', 'GADUS VERTAGUS FLESH', 'GADUS MORHUA MUSCLE', 'FALL FISH', 'MORHUA VULGARIS FLESH', 'SEAL-HEAD COD', 'FULL CURED FISH', 'GADUS MORHUA MORHUA FLESH', 'HARD-DRY']",ATLANTIC COD,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,ATLANTIC COD,https://pubchem.ncbi.nlm.nih.gov/compound/Atlantic%20Cod,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/UVP9UR815M,"['WHITE CATFISH', 'CATFISH (AMEIURUS CATUS)', 'AMEIURUS CATUS FLESH', 'ICTALURUS CATUS FLESH', 'AMEIURUS CATUS MUSCLE', 'SILURUS CATUS FLESH', 'PIMELODUS CATUS FLESH', 'AMIURUS CATUS FLESH']",WHITE CATFISH,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,WHITE CATFISH,https://pubchem.ncbi.nlm.nih.gov/compound/White%20catfish,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/93T4562ZI3,"['SWEET CHERRY', 'CERASUS AVIUM FRUIT', 'DRUPARIA AVIUM FRUIT', 'PRUNUS AVIUM (SWEET CHERRY) FRUIT [INCI]', 'BIRD CHERRY FRUIT', 'CHERRIES,SWEET,RAW', 'CHERRIES, SWEET, RAW', 'SWEET CHERRY FRUIT', 'CHERRY (CERASUS AVIUM)', 'PRUNUS AVIUM FRUIT', 'ELAVALUKA FRUIT', 'MAZZARD CHERRY FRUIT', 'GEAN FRUIT']",SWEET CHERRY,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,SWEET CHERRY,https://pubchem.ncbi.nlm.nih.gov/compound/Sweet%20cherry,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/C27W02JU62,"['ODOCOILEUS VIRGINIANUS HAIR', 'WHITE-TAILED DEER HAIR', 'DAMA VIRGINIANA HAIR', 'DAMA VIRGINIANUS HAIR']",ODOCOILEUS VIRGINIANUS HAIR,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,ODOCOILEUS VIRGINIANUS HAIR,https://pubchem.ncbi.nlm.nih.gov/compound/Odocoileus%20virginianus%20hair,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/83DC4O5TD3,"['GOOSE', 'GOOSE MEAT', 'DOMESTIC GOOSE FLESH', 'ANSER ANSER MUSCLE', 'ANSER ANSER FLESH', 'GRAYLAG GOOSE FLESH', 'GREYLAG GOOSE FLESH', 'GOOSE FLESH']",GOOSE,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,GOOSE,https://pubchem.ncbi.nlm.nih.gov/compound/Goose,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/NBV527E8B4,"['SEQUOIA SEMPERVIRENS POLLEN', 'GIGANTABIES TAXIFOLIA POLLEN', 'COAST REDWOOD POLLEN', 'REDWOOD POLLEN', 'CALIFORNIA REDWOOD POLLEN', 'BEI MEI HONG SHAN POLLEN', 'TAXODIUM SEMPERVIRENS POLLEN']",SEQUOIA SEMPERVIRENS POLLEN,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,SEQUOIA SEMPERVIRENS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Sequoia%20sempervirens%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/Q5YG47WU3D,"['RED CURRANT', 'NORTHERN RED CURRANT', 'RIBES RUBRUM (CURRANT) FRUIT [INCI]', 'CULTIVATED CURRANT', 'RIBES SYLVESTRE FRUIT', 'RIBES SATIVUM FRUIT', 'RIBES VULGARE FRUIT', 'RIBES RUBRUM FRUIT', 'RED CURRANT ALLERGENIC EXTRACT']",RED CURRANT,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,RED CURRANT,https://pubchem.ncbi.nlm.nih.gov/compound/Red%20currant,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/00CR8124AS,"['ENGLISH SOLE', 'PAROPHRYS VETULA FLESH', 'ENGLISH SOLE ALLERGENIC EXTRACT', 'PLEURONECTES VETULUS FLESH', 'SOLE (PAROPHRYS VETULUS)', 'PAROPHRYS VETULUS FLESH', 'PLEURONECTES DIGRAMMUS FLESH', 'PAROPHRYS VETULUS MUSCLE', 'ENGLISH SOLE FLESH', 'PAROPHRYS HUBBARDII FLESH']",ENGLISH SOLE,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,ENGLISH SOLE,https://pubchem.ncbi.nlm.nih.gov/compound/English%20sole,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/YM2P5UN502,"['PINUS BANKSIANA POLLEN', 'HUDSON BAY PINE POLLEN', 'JACK PINE POLLEN EXTRACT', 'JACK PINE POLLEN', 'GRAY PINE POLLEN', 'PINUS HUDSONICA POLLEN', 'PINUS DIVARICATA POLLEN', 'LABRADOR PINE POLLEN', 'PINUS RUPESTRIS POLLEN', 'BEI MEI DUAN YE SONG POLLEN']",PINUS BANKSIANA POLLEN,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,PINUS BANKSIANA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Pinus%20banksiana%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/5MG5Z946UO,"['CAROB', ""ST. JOHN'S BREAD"", ""ST. JOHN'S-BREAD"", 'CAROB BEAN', 'CERATONIA SILIQUA FRUIT [WHO-DD]', 'CERATONIA SILIQUA FRUIT', 'LOCUST BEAN']",CAROB,[],,,A07XA02,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,CAROB,https://pubchem.ncbi.nlm.nih.gov/compound/Carob,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/85Z8OHV3K7,"['BRASSICA RAPA SUBSP. OLEIFERA POLLEN', 'WILD MUSTARD POLLEN', 'POLISH CANOLA POLLEN', 'SPRING TURNIP RAPE POLLEN', 'MUSTARD POLLEN EXTRACT', 'RAPE MUSTARD POLLEN', 'TURNIP RAPE POLLEN', 'BIRDSRAPE MUSTARD POLLEN', 'BRASSICA CAMPESTRIS POLLEN', ""BIRD'S RAPE POLLEN"", 'FIELD MUSTARD POLLEN', 'WILD TURNIP POLLEN']",,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,BRASSICA RAPA SUBSP. OLEIFERA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Brassica%20rapa%20subsp.%20oleifera%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/Q222J2186W,"['CANDIDA TROPICALIS', 'PROCANDIDA TROPICALIS', 'MYCOTORULA TROPICALIS', 'MYCELOBLASTANON TROPICALE', 'MONILIA TROPICALIS', 'CASTELLANIA TROPICALIS', 'ATELOSACCHAROMYCES TROPICALIS', 'OIDIUM TROPICALE']",CANDIDA TROPICALIS,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,CANDIDA TROPICALIS,https://pubchem.ncbi.nlm.nih.gov/compound/Candida%20tropicalis,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/P9S201X6LH,"['ACHETA DOMESTICUS', 'ACHETA DOMESTICUS WHOLE', 'GRYLLUS DOMESTICUS', 'ACHETA MELANOCEPHALUS', 'GRYLLUS AEGYPTIACUS', 'HOUSE CRICKET', 'GRYLLUS TRANSVERSALIS', 'ACHETA DOMESTICA']",ACHETA DOMESTICUS,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,ACHETA DOMESTICUS,https://pubchem.ncbi.nlm.nih.gov/compound/Acheta%20domesticus,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/5398RXP8KU,"['FUSARIUM OXYSPORUM', 'FUSARIUM BULBIGENUM', 'FUSARIUM OXYSPORUM WHOLE']",FUSARIUM OXYSPORUM,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,FUSARIUM OXYSPORUM,https://pubchem.ncbi.nlm.nih.gov/compound/Fusarium%20oxysporum,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/0N3Z1P4B2W,"['PLEOSPORA HERBARUM', 'PLEOSPORA TYPHAE', 'PHOMA ALBICANS', 'STEMPHYLIUM HERBARUM', 'PLEOSPORA EUONYMI', 'PLEOSPORA PUTREFACIENS', 'MACROSPORIUM PARASITICUM', 'ALTERNARIA PUTREFACIENS', 'SPHAERIA HERBARUM', 'SPHAERIA SAMARAE', 'PLEOSPORA LEGUMINUM', 'PLEOSPORA HERBARUM WHOLE', 'PLEOSPORA LABIATARUM', 'SPORIDESMIUM PUTREFACIENS', 'PLEOSPORA FRANGULAE', 'PLEOSPORA MALI', 'SPHAERIA LEGUMINUM', 'PLEOSPORA SALSOLAE', 'PLEOSPORA GYMNOCLADI', 'PLEOSPORA HERBARUM EXTRACT', 'PLEOSPORA SAMARAE', 'DELACOUREA SAMARAE', 'SPHAERIA DENOTATA', 'MACROSPORIUM SARCINULA', 'SPHAERIA PISI', 'PLEOSPORA PISI', 'PLEOSPORA ASPARAGI', 'PLEOSPORA DENOTATA', 'PLEOSPORA MELILOTI', 'SPHAERIA ASPARAGI', 'PLEOSPORA ALBICANS', 'CLASTEROSPORIUM PUTREFACIENS', 'MACROSPORIUM COMMUNE', 'AMPULLINA HERBARUM']",PLEOSPORA HERBARUM,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,PLEOSPORA HERBARUM,https://pubchem.ncbi.nlm.nih.gov/compound/Pleospora%20herbarum,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/296FK85FY6,"['CHRYSONILIA SITOPHILA', 'MONILIA SITOPHILA EXTRACT', 'OOSPORA AURANTIACA', 'PENICILLIUM SITOPHILUM', 'MONILIA LUPULI', 'OIDIUM LUPULI', 'OOSPORA LUPULI', 'MONILIA AURANTIACA', 'OIDIUM AURANTIACUM', 'MONILIA SITOPHILA']",CHRYSONILIA SITOPHILA,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,CHRYSONILIA SITOPHILA,https://pubchem.ncbi.nlm.nih.gov/compound/Chrysonilia%20sitophila,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/6K41G30A6U,"['HYPOMYCES PERNICIOSUS', 'MYCOGONE PERNICIOSA']",HYPOMYCES PERNICIOSUS,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,HYPOMYCES PERNICIOSUS,https://pubchem.ncbi.nlm.nih.gov/compound/Hypomyces%20perniciosus,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/7ORP6R724L,"['PENICILLIUM ROQUEFORTI', 'PENICILLIUM CONSERVANDI', 'PENICILLIUM ROQUEFORTI WHOLE', 'PENICILLIUM GORGONZOLA']",PENICILLIUM ROQUEFORTI,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,PENICILLIUM ROQUEFORTI,https://pubchem.ncbi.nlm.nih.gov/compound/Penicillium%20roqueforti,FEATURED,977083-14-9,,COMPOUND
https://drugs.ncats.io/drug/9NLW29GJAX,"['PUCCINIA STRIIFORMIS', 'WHEAT RUST', 'PUCCINIA STRIIFORMIS WHOLE']",PUCCINIA STRIIFORMIS,[],,,,,,,,,0,0,,0,1974.0,[],[],[],[],[],[],,PUCCINIA STRIIFORMIS,https://pubchem.ncbi.nlm.nih.gov/compound/Puccinia%20striiformis,FEATURED,N/A,,COMPOUND
